action_times,actions,button_pressed,correct,env,path,pr_freq,prs,pseudo_rewards,questions,responses,returns,rewards,rt,score,stars,stimulus,time_elapsed,trial,trial_id,trial_index,trial_type,view_history,worker_id,assignment_id,pid
"[5971, 23184, 24103, 24964, 25767, 27519]","['up', 'up', 'up', 'down', 'down', 'down']",,,static/json/pachinko_13.json,"['0_2', '1_2', '2_1', '3_1', '4_1', '5_2', '6_2']",3.0,"[35, 0]",static/json/pseudo_rewards_41.json,,,"{'2': 7, '6': 21, '1': -4}","[0, -5, -9, -3, 7, 2]","[5947, 16695, 395, 329, 279, 1159]",-8.0,35.0,,915546,54.0,,33.0,graph,,AF1MN25P3XFLG,3TDXMTX3CBUGFOW6HLNEOMC6ALT6IG,76
"[14057, 14755, 15315, 17024, 17578, 18188]","['up', 'down', 'down', 'down', 'down', 'down']",,,static/json/pachinko_17.json,"['0_1', '1_1', '2_1', '3_2', '4_2', '5_3', '6_3']",3.0,"[24, 0]",static/json/pseudo_rewards_53.json,,,"{'2': 9, '6': 28, '1': -8}","[0, 0, 3, 2, 18, 0]","[14031, 121, 30, 1170, 23, 90]",23.0,24.0,,936201,70.0,,34.0,graph,,AF1MN25P3XFLG,3TDXMTX3CBUGFOW6HLNEOMC6ALT6IG,76
"[5048, 5750, 7021, 7947, 8755, 9734]","['down', 'up', 'down', 'up', 'down', 'down']",,,static/json/pachinko_11.json,"['0_1', '1_2', '2_1', '3_2', '4_1', '5_2', '6_2']",1.0,"[29, 15, 15, 15, 6, 0]",static/json/pseudo_rewards_33.json,,,"{'2': 7, '6': 30, '1': -21}","[1, 3, 0, 0, 9, 0]","[4999, 146, 728, 377, 240, 429]",13.0,80.0,,948774,44.0,,35.0,graph,,AF1MN25P3XFLG,3TDXMTX3CBUGFOW6HLNEOMC6ALT6IG,76
"[21101, 26946, 28524, 33775, 38656, 39768]","['down', 'down', 'down', 'up', 'down', 'down']",,,static/json/pachinko_6.json,"['0_0', '1_1', '2_1', '3_2', '4_1', '5_2', '6_2']",0.0,[],,,,"{'2': 12, '6': 35, '1': -1}","[1, 1, 1, 2, -18, 16]","[21100, 5319, 1053, 4721, 4358, 595]",3.0,0.0,,991154,27.0,,36.0,graph,,AF1MN25P3XFLG,3TDXMTX3CBUGFOW6HLNEOMC6ALT6IG,76
"[15919, 16561, 17422, 18288, 18953, 19624]","['up', 'down', 'up', 'down', 'up', 'up']",,,static/json/pachinko_29.json,"['0_3', '1_3', '2_3', '3_3', '4_3', '5_3', '6_2']",3.0,"[32, 0]",static/json/pseudo_rewards_89.json,,,"{'2': 7, '6': 27, '1': -37}","[-2, -6, 3, -5, 12, 25]","[15858, 111, 322, 320, 137, 124]",27.0,32.0,,1013251,118.0,,37.0,graph,,AF1MN25P3XFLG,3TDXMTX3CBUGFOW6HLNEOMC6ALT6IG,76
"[7855, 9688, 10272, 10824, 11403, 11954]","['down', 'up', 'down', 'down', 'down', 'down']",,,static/json/pachinko_28.json,"['0_1', '1_2', '2_1', '3_2', '4_2', '5_3', '6_3']",2.0,"[25, 23, 0]",static/json/pseudo_rewards_85.json,,,"{'2': 9, '6': 33, '1': -3}","[0, 8, 0, 2, 1, 4]","[7814, 1306, 35, 28, 43, 20]",15.0,48.0,,1027764,113.0,,38.0,graph,,AF1MN25P3XFLG,3TDXMTX3CBUGFOW6HLNEOMC6ALT6IG,76
"[16707, 20508, 21055, 22104, 22929, 23548]","['up', 'up', 'down', 'down', 'up', 'down']",,,static/json/pachinko_34.json,"['0_1', '1_1', '2_0', '3_1', '4_1', '5_1', '6_1']",0.0,[],,,,"{'2': 11, '6': 34, '1': -5}","[-2, 2, 2, 1, 20, 0]","[16703, 3280, 16, 526, 275, 87]",23.0,0.0,,1053644,139.0,,39.0,graph,,AF1MN25P3XFLG,3TDXMTX3CBUGFOW6HLNEOMC6ALT6IG,76
"[13788, 18417, 19202, 20090, 20834, 21593]","['up', 'down', 'up', 'down', 'down', 'up']",,,static/json/pachinko_33.json,"['0_1', '1_1', '2_1', '3_1', '4_1', '5_2', '6_1']",3.0,"[14, 0]",static/json/pseudo_rewards_101.json,,,"{'2': 15, '6': 30, '1': -9}","[2, 0, 6, 5, -3, 10]","[13777, 4123, 266, 336, 229, 253]",20.0,14.0,,84047,134.0,,0.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[4076, 7094, 8219, 8899, 9563, 10210]","['down', 'down', 'down', 'up', 'up', 'down']",,,static/json/pachinko_35.json,"['0_0', '1_1', '2_1', '3_2', '4_1', '5_1', '6_1']",1.0,"[29, 23, 16, 12, 3, 0]",static/json/pseudo_rewards_105.json,,,"{'2': 14, '6': 29, '1': -8}","[0, 6, 7, 4, 9, 3]","[4067, 2469, 607, 149, 149, 133]",29.0,83.0,,96616,140.0,,1.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[11473, 12217, 12921, 14352, 15273, 15993]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_2.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_2', '6_1']",0.0,[],,,,"{'2': 3, '6': 39, '1': -22}","[0, 2, 9, -5, 22, 9]","[11472, 229, 198, 911, 412, 215]",37.0,0.0,,115175,11.0,,2.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[13052, 13668, 14234, 14825, 15441, 16121]","['down', 'down', 'down', 'down', 'down', 'down']",,,static/json/pachinko_18.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_3']",0.0,[],,,,"{'2': 16, '6': 37, '1': -6}","[0, 0, 1, 14, 1, 21]","[13052, 92, 62, 84, 98, 163]",37.0,0.0,,133661,75.0,,3.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[3740, 4491, 5115, 5715, 6267, 6908]","['down', 'up', 'up', 'down', 'down', 'down']",,,static/json/pachinko_36.json,"['0_0', '1_1', '2_0', '3_0', '4_0', '5_1', '6_1']",2.0,"[34, 16, 0]",static/json/pseudo_rewards_109.json,,,"{'2': 12, '6': 27, '1': -11}","[-2, -5, 2, 16, 0, 16]","[3732, 241, 108, 59, 29, 124]",27.0,50.0,,142795,145.0,,4.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[11133, 11768, 12367, 13008, 13687, 14393]","['up', 'down', 'down', 'down', 'up', 'down']",,,static/json/pachinko_10.json,"['0_1', '1_1', '2_1', '3_2', '4_2', '5_2', '6_2']",0.0,[],,,,"{'2': 27, '6': 39, '1': -15}","[0, -5, -5, 15, 9, 8]","[11132, 121, 85, 122, 168, 192]",22.0,0.0,,159813,43.0,,5.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[4418, 6039, 6660, 7247, 7847, 8503]","['down', 'down', 'down', 'down', 'down', 'down']",,,static/json/pachinko_6.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_3']",0.0,[],,,,"{'2': 12, '6': 35, '1': -1}","[1, 1, 1, -9, 20, 21]","[4418, 1090, 103, 69, 88, 131]",35.0,0.0,,170981,27.0,,6.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[4774, 5294, 5935, 6588, 7186, 7990]","['up', 'up', 'up', 'down', 'down', 'down']",,,static/json/pachinko_37.json,"['0_2', '1_2', '2_1', '3_1', '4_1', '5_2', '6_2']",3.0,"[21, 0]",static/json/pseudo_rewards_113.json,,,"{'2': 10, '6': 21, '1': -14}","[0, 0, 0, 19, -3, 5]","[4764, 15, 115, 118, 104, 289]",21.0,21.0,,181678,150.0,,7.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[57598, 58882, 59570, 61171, 61843, 62595]","['down', 'down', 'up', 'up', 'down', 'down']",,,static/json/pachinko_31.json,"['0_1', '1_2', '2_2', '3_2', '4_1', '5_2', '6_2']",1.0,"[22, 22, 16, 9, 2, 0]",static/json/pseudo_rewards_93.json,,,"{'2': 9, '6': 23, '1': -3}","[1, 0, 6, 7, 7, 2]","[57590, 769, 167, 1082, 118, 236]",23.0,71.0,,247507,124.0,,8.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[5818, 6404, 7301, 7883, 8867, 9541]","['down', 'down', 'up', 'up', 'up', 'up']",,,static/json/pachinko_32.json,"['0_1', '1_2', '2_2', '3_2', '4_1', '5_1', '6_0']",2.0,"[33, 31, 0]",static/json/pseudo_rewards_97.json,,,"{'2': 1, '6': 34, '1': -12}","[0, 1, 5, -3, 23, 8]","[5809, 69, 368, 65, 459, 172]",34.0,64.0,,259268,129.0,,9.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[4071, 4741, 5728, 6826, 8688, 9304]","['down', 'up', 'up', 'down', 'down', 'up']",,,static/json/pachinko_21.json,"['0_0', '1_1', '2_0', '3_0', '4_0', '5_1', '6_0']",3.0,"[41, 0]",static/json/pseudo_rewards_65.json,,,"{'2': 14, '6': 36, '1': -16}","[1, -2, -4, 0, 6, 35]","[4063, 155, 492, 571, 1348, 96]",36.0,41.0,,270884,86.0,,10.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[1426, 1972, 12964, 13514, 14154, 14786]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_20.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_2', '6_1']",2.0,"[37, 10, 0]",static/json/pseudo_rewards_61.json,,,"{'2': 13, '6': 36, '1': -4}","[0, -1, 5, 14, -3, 13]","[1419, 32, 10467, 35, 90, 123]",28.0,47.0,,288035,81.0,,11.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[4509, 5857, 6497, 7437, 8092, 8798]","['down', 'down', 'up', 'down', 'up', 'down']",,,static/json/pachinko_15.json,"['0_2', '1_3', '2_3', '3_3', '4_3', '5_3', '6_3']",1.0,"[36, 32, 26, 26, 7, 0]",static/json/pseudo_rewards_45.json,,,"{'2': 8, '6': 35, '1': -4}","[-1, 4, 6, 0, 19, 7]","[4501, 819, 116, 416, 143, 174]",35.0,127.0,,299086,60.0,,12.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[10421, 11422, 12054, 12759, 13364, 14014]","['down', 'down', 'down', 'down', 'down', 'up']",,,static/json/pachinko_22.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_2']",0.0,[],,,,"{'2': 10, '6': 30, '1': -10}","[0, -1, -3, 9, 5, 20]","[10420, 503, 118, 183, 79, 143]",30.0,0.0,,315170,91.0,,13.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[4545, 6464, 7168, 7795, 8392, 8997]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_26.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",0.0,[],,,,"{'2': 4, '6': 28, '1': -8}","[0, 0, 0, -3, 24, 7]","[4545, 1412, 195, 119, 82, 87]",28.0,0.0,,326199,107.0,,14.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[2983, 3851, 5804, 6354, 6975, 7618]","['down', 'down', 'down', 'down', 'up', 'down']",,,static/json/pachinko_16.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_2', '6_2']",2.0,"[37, 33, 0]",static/json/pseudo_rewards_49.json,,,"{'2': 23, '6': 37, '1': -1}","[-2, 2, 6, -2, 23, 10]","[2975, 351, 1429, 33, 57, 122]",37.0,70.0,,335898,65.0,,15.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[2594, 3268, 3933, 4541, 5108, 5764]","['down', 'up', 'down', 'down', 'down', 'up']",,,static/json/pachinko_17.json,"['0_1', '1_2', '2_1', '3_2', '4_2', '5_3', '6_2']",3.0,"[24, 0]",static/json/pseudo_rewards_53.json,,,"{'2': 9, '6': 28, '1': -8}","[-1, 2, 3, 2, 18, 4]","[2586, 155, 159, 90, 49, 136]",28.0,24.0,,344018,70.0,,16.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[7819, 8479, 10182, 10821, 11429, 12078]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_4.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",2.0,"[34, 28, 0]",static/json/pseudo_rewards_13.json,,,"{'2': 15, '6': 36, '1': -8}","[2, 0, -2, 8, 10, 18]","[7809, 146, 1185, 134, 83, 138]",36.0,62.0,,358122,17.0,,17.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[3257, 4655, 5578, 6992, 7573, 8220]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_11.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",1.0,"[29, 30, 21, 27, 25, 0]",static/json/pseudo_rewards_33.json,,,"{'2': 7, '6': 30, '1': -21}","[1, -1, 9, -6, 2, 25]","[3248, 874, 397, 888, 66, 133]",30.0,132.0,,368618,44.0,,18.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[13536, 14670, 15263, 15865, 16406, 16990]","['down', 'down', 'down', 'down', 'down', 'up']",,,static/json/pachinko_14.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_2']",0.0,[],,,,"{'2': 10, '6': 21, '1': -2}","[0, -4, 6, 2, -2, 18]","[13535, 629, 85, 62, 23, 77]",20.0,0.0,,387729,59.0,,19.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[1151, 2713, 3591, 4863, 6127, 6783]","['down', 'up', 'down', 'down', 'up', 'down']",,,static/json/pachinko_19.json,"['0_0', '1_1', '2_0', '3_1', '4_1', '5_1', '6_1']",1.0,"[36, 38, 35, 32, 28, 0]",static/json/pseudo_rewards_57.json,,,"{'2': 23, '6': 36, '1': -2}","[0, -2, 3, 3, 4, 28]","[1142, 1045, 354, 757, 752, 137]",36.0,169.0,,396566,76.0,,20.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[7495, 8763, 9396, 13442, 14070, 15059]","['up', 'up', 'up', 'up', 'down', 'down']",,,static/json/pachinko_1.json,"['0_3', '1_3', '2_2', '3_2', '4_1', '5_2', '6_2']",3.0,"[17, 0]",static/json/pseudo_rewards_5.json,,,"{'2': 10, '6': 24, '1': -12}","[4, -1, 4, -2, 9, 10]","[7489, 709, 139, 3502, 120, 475]",24.0,17.0,,413913,6.0,,21.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[1448, 2632, 4901, 5520, 6158, 6813]","['down', 'down', 'up', 'down', 'up', 'up']",,,static/json/pachinko_23.json,"['0_0', '1_1', '2_1', '3_1', '4_1', '5_1', '6_0']",1.0,"[39, 40, 34, 28, 22, 0]",static/json/pseudo_rewards_69.json,,,"{'2': 25, '6': 36, '1': -9}","[-3, -1, 6, 6, 6, 22]","[1441, 664, 1748, 95, 130, 137]",36.0,163.0,,422608,92.0,,22.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[1076, 2244, 3494, 4404, 10412, 11099]","['down', 'down', 'down', 'down', 'down', 'up']",,,static/json/pachinko_27.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_2']",1.0,"[33, 33, 32, 20, 4, 0]",static/json/pseudo_rewards_81.json,,,"{'2': 13, '6': 33, '1': -4}","[0, 0, 1, 12, 16, 4]","[1068, 642, 730, 402, 5491, 162]",33.0,122.0,,436041,108.0,,23.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[2479, 3117, 6998, 7639, 9192, 9853]","['up', 'up', 'down', 'up', 'up', 'down']",,,static/json/pachinko_0.json,"['0_2', '1_2', '2_1', '3_2', '4_1', '5_1', '6_1']",2.0,"[39, 34, 0]",static/json/pseudo_rewards_1.json,,,"{'2': 23, '6': 38, '1': -1}","[0, -1, 13, -8, -1, 35]","[2471, 110, 3355, 149, 999, 142]",38.0,73.0,,448129,1.0,,24.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[2932, 5937, 8851, 9537, 10667, 11281]","['down', 'up', 'down', 'down', 'down', 'up']",,,static/json/pachinko_28.json,"['0_1', '1_2', '2_1', '3_2', '4_2', '5_3', '6_2']",2.0,"[25, 23, 0]",static/json/pseudo_rewards_85.json,,,"{'2': 9, '6': 33, '1': -3}","[0, 8, 0, 2, 1, 22]","[2925, 2488, 2385, 177, 610, 114]",33.0,48.0,,461582,113.0,,25.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[2324, 3087, 3716, 4460, 9642, 10324]","['up', 'up', 'down', 'up', 'down', 'up']",,,static/json/pachinko_29.json,"['0_3', '1_3', '2_2', '3_3', '4_2', '5_3', '6_2']",3.0,"[32, 0]",static/json/pseudo_rewards_89.json,,,"{'2': 7, '6': 27, '1': -37}","[-2, -3, -7, 10, -16, 25]","[2316, 251, 112, 219, 4618, 174]",7.0,32.0,,474317,118.0,,26.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[1526, 5102, 5737, 6670, 7327, 8115]","['down', 'down', 'down', 'down', 'down', 'down']",,,static/json/pachinko_24.json,"['0_0', '1_1', '2_1', '3_2', '4_2', '5_3', '6_3']",2.0,"[31, 39, 0]",static/json/pseudo_rewards_73.json,,,"{'2': 16, '6': 29, '1': -3}","[2, -4, -10, 2, 13, 26]","[1518, 3065, 95, 425, 143, 253]",29.0,70.0,,484673,97.0,,27.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[1249, 2443, 3370, 4778, 5746, 6543]","['up', 'down', 'up', 'up', 'down', 'down']",,,static/json/pachinko_7.json,"['0_3', '1_3', '2_3', '3_3', '4_2', '5_3', '6_3']",1.0,"[31, 31, 28, 24, 21, 0]",static/json/pseudo_rewards_21.json,,,"{'2': 18, '6': 31, '1': -7}","[0, 0, 3, 4, 3, 21]","[1241, 665, 409, 903, 447, 281]",31.0,135.0,,493279,28.0,,28.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[8133, 13254, 13847, 21070, 21664, 22296]","['down', 'up', 'down', 'up', 'down', 'up']",,,static/json/pachinko_34.json,"['0_1', '1_2', '2_1', '3_2', '4_1', '5_2', '6_1']",0.0,[],,,,"{'2': 11, '6': 34, '1': -5}","[0, -5, 10, -2, 7, 13]","[8133, 4628, 79, 6717, 79, 128]",23.0,0.0,,517655,139.0,,29.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[2550, 3236, 6385, 7208, 8084, 8736]","['up', 'up', 'up', 'down', 'down', 'down']",,,static/json/pachinko_8.json,"['0_2', '1_2', '2_1', '3_1', '4_1', '5_2', '6_2']",2.0,"[26, 29, 0]",static/json/pseudo_rewards_25.json,,,"{'2': 8, '6': 26, '1': -20}","[-1, 1, 1, -4, 20, 9]","[2541, 187, 2595, 312, 337, 143]",26.0,55.0,,528432,33.0,,30.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[2783, 3586, 4647, 5535, 8647, 9340]","['down', 'down', 'down', 'up', 'down', 'up']",,,static/json/pachinko_25.json,"['0_0', '1_1', '2_1', '3_2', '4_1', '5_2', '6_1']",3.0,"[24, 0]",static/json/pseudo_rewards_77.json,,,"{'2': 10, '6': 26, '1': -1}","[0, 6, -8, 7, -6, 23]","[2775, 294, 551, 365, 2598, 186]",22.0,24.0,,539863,102.0,,31.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[1420, 12485, 13669, 17020, 17660, 18356]","['up', 'up', 'up', 'up', 'down', 'up']",,,static/json/pachinko_13.json,"['0_2', '1_2', '2_1', '3_1', '4_0', '5_1', '6_0']",3.0,"[35, 0]",static/json/pseudo_rewards_41.json,,,"{'2': 7, '6': 21, '1': -4}","[0, -5, -9, -8, 28, 15]","[1412, 10543, 677, 2833, 105, 189]",21.0,35.0,,560360,54.0,,32.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[1238, 2387, 5410, 6060, 7090, 7906]","['down', 'down', 'down', 'up', 'up', 'down']",,,static/json/pachinko_3.json,"['0_0', '1_1', '2_1', '3_2', '4_1', '5_1', '6_1']",1.0,"[23, 22, 26, 24, 17, 0]",static/json/pseudo_rewards_9.json,,,"{'2': 11, '6': 23, '1': -5}","[0, 1, -4, 2, 7, 17]","[1231, 627, 2493, 125, 504, 284]",23.0,112.0,,570327,12.0,,33.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[18645, 19581, 20223, 20941, 21569, 22333]","['up', 'up', 'up', 'up', 'down', 'down']",,,static/json/pachinko_38.json,"['0_2', '1_2', '2_1', '3_1', '4_0', '5_1', '6_1']",0.0,[],,,,"{'2': 16, '6': 31, '1': -15}","[1, -3, -7, 15, 7, 18]","[18645, 420, 125, 210, 121, 249]",31.0,0.0,,594831,155.0,,34.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[2120, 4288, 5553, 7235, 7829, 8512]","['up', 'down', 'down', 'down', 'up', 'down']",,,static/json/pachinko_5.json,"['0_0', '1_0', '2_0', '3_1', '4_1', '5_1', '6_1']",3.0,"[27, 0]",static/json/pseudo_rewards_17.json,,,"{'2': 11, '6': 31, '1': -29}","[1, 3, -8, 4, 1, 22]","[2110, 1656, 751, 1157, 84, 170]",23.0,27.0,,605390,22.0,,35.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[1352, 1983, 3176, 3792, 4424, 5103]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_12.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",2.0,"[36, 33, 0]",static/json/pseudo_rewards_37.json,,,"{'2': 18, '6': 34, '1': -3}","[0, -2, -1, 4, 13, 20]","[1343, 119, 641, 108, 117, 167]",34.0,69.0,,612414,49.0,,36.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[7048, 7580, 8252, 9320, 10004, 10613]","['down', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_9.json,"['0_1', '1_2', '2_2', '3_3', '4_3', '5_3', '6_2']",3.0,"[28, 0]",static/json/pseudo_rewards_29.json,,,"{'2': 3, '6': 27, '1': -15}","[-1, 0, 0, 10, 17, 1]","[7042, 17, 117, 543, 169, 95]",27.0,28.0,,625001,38.0,,37.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[1119, 1844, 2660, 3860, 5127, 6132]","['down', 'up', 'down', 'up', 'up', 'up']",,,static/json/pachinko_39.json,"['0_2', '1_3', '2_2', '3_3', '4_2', '5_2', '6_1']",1.0,"[38, 35, 25, 37, 27, 0]",static/json/pseudo_rewards_117.json,,,"{'2': 17, '6': 36, '1': -5}","[-2, 3, 9, -12, 10, 27]","[1110, 196, 300, 682, 745, 474]",35.0,162.0,,633165,156.0,,38.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[3879, 4463, 5456, 7239, 7854, 8568]","['up', 'down', 'down', 'down', 'up', 'up']",,,static/json/pachinko_30.json,"['0_0', '1_0', '2_0', '3_1', '4_1', '5_1', '6_0']",0.0,[],,,,"{'2': 1, '6': 22, '1': -17}","[-1, 0, 7, -3, 10, 9]","[3879, 69, 477, 1276, 104, 200]",22.0,0.0,,644062,123.0,,39.0,graph,,AIWEXPJAU66D9,3VP0C6EFSGW2B7MX20L6GFJNRTJM6G,77
"[14182, 50050, 54501, 64553, 67839, 72687]","['up', 'down', 'up', 'down', 'up', 'up']",,,static/json/pachinko_29.json,"['0_3', '1_3', '2_3', '3_3', '4_3', '5_3', '6_2']",1.0,"[29, 35, 32, 37, 25, 0]",static/json/pseudo_rewards_87.json,,,"{'2': 7, '6': 27, '1': -37}","[-2, -6, 3, -5, 12, 25]","[14164, 35308, 3933, 9528, 2767, 4319]",27.0,158.0,,189026,116.0,,0.0,graph,,AJXWSGZL8G0FV,3R2UR8A0IAG3UPR5G3998WLCJXXOXR,78
"[12241, 13591, 14741, 15821, 16859, 17709]","['up', 'up', 'down', 'down', 'up', 'down']",,,static/json/pachinko_34.json,"['0_1', '1_1', '2_0', '3_1', '4_1', '5_1', '6_1']",2.0,"[23, 20, 0]",static/json/pseudo_rewards_103.json,,,"{'2': 11, '6': 34, '1': -5}","[-2, 2, 2, 1, 20, 0]","[12225, 843, 628, 570, 514, 338]",23.0,43.0,,214020,137.0,,1.0,graph,,AJXWSGZL8G0FV,3R2UR8A0IAG3UPR5G3998WLCJXXOXR,78
"[19871, 20561, 21211, 21989, 22716, 23405]","['down', 'up', 'up', 'down', 'down', 'down']",,,static/json/pachinko_36.json,"['0_0', '1_1', '2_0', '3_0', '4_0', '5_1', '6_1']",0.0,[],,,,"{'2': 12, '6': 27, '1': -11}","[-2, -5, 2, 16, 0, 16]","[19869, 173, 137, 261, 208, 178]",27.0,0.0,,240963,147.0,,2.0,graph,,AJXWSGZL8G0FV,3R2UR8A0IAG3UPR5G3998WLCJXXOXR,78
"[10696, 11353, 12146, 12846, 13480, 14145]","['down', 'down', 'down', 'up', 'up', 'down']",,,static/json/pachinko_35.json,"['0_0', '1_1', '2_1', '3_2', '4_1', '5_1', '6_1']",3.0,"[16, 0]",static/json/pseudo_rewards_107.json,,,"{'2': 14, '6': 29, '1': -8}","[0, 6, 7, 4, 9, 3]","[10681, 145, 271, 177, 120, 150]",29.0,16.0,,258112,142.0,,3.0,graph,,AJXWSGZL8G0FV,3R2UR8A0IAG3UPR5G3998WLCJXXOXR,78
"[18645, 19332, 20101, 20808, 21569, 22246]","['down', 'down', 'up', 'down', 'down', 'up']",,,static/json/pachinko_25.json,"['0_0', '1_1', '2_1', '3_1', '4_1', '5_2', '6_1']",1.0,"[26, 20, 15, 17, 23, 0]",static/json/pseudo_rewards_75.json,,,"{'2': 10, '6': 26, '1': -1}","[0, 6, 5, -2, -6, 23]","[18635, 169, 237, 177, 237, 146]",26.0,101.0,,285689,100.0,,4.0,graph,,AJXWSGZL8G0FV,3R2UR8A0IAG3UPR5G3998WLCJXXOXR,78
